logged_at,phase_name,mode,test_number,setpoint_position_%,bias,amplitude,frequency,elapsed_phase_seconds
2026-03-19T03:50:59.950356+00:00,single_square,square,2003,90.0,80.0,10.0,0.02,105.765414
2026-03-19T03:51:00.961402+00:00,single_square,square,2003,90.0,80.0,10.0,0.02,106.85886
2026-03-19T03:51:02.013743+00:00,single_square,square,2003,90.0,80.0,10.0,0.02,107.870134
2026-03-19T03:51:03.057113+00:00,single_square,square,2003,90.0,80.0,10.0,0.02,108.924978
2026-03-19T03:51:04.114182+00:00,single_square,square,2003,90.0,80.0,10.0,0.02,109.968142
2026-03-19T03:51:05.149343+00:00,single_square,square,2003,90.0,80.0,10.0,0.02,111.025169
2026-03-19T03:51:06.192746+00:00,single_square,square,2003,90.0,80.0,10.0,0.02,112.060307
2026-03-19T03:51:07.248270+00:00,single_square,square,2003,90.0,80.0,10.0,0.02,113.10108
2026-03-19T03:51:08.294401+00:00,single_square,square,2003,90.0,80.0,10.0,0.02,114.157514
2026-03-19T03:51:09.456253+00:00,single_square,square,2003,90.0,80.0,10.0,0.02,115.205377
2026-03-19T03:51:10.463628+00:00,single_square,square,2003,90.0,80.0,10.0,0.02,116.362754
2026-03-19T03:51:11.483320+00:00,single_square,square,2003,90.0,80.0,10.0,0.02,117.374616
2026-03-19T03:51:12.532938+00:00,single_square,square,2003,90.0,80.0,10.0,0.02,118.394314
2026-03-19T03:51:13.543396+00:00,single_square,square,2003,90.0,80.0,10.0,0.02,119.443887
